modelName,owner,displayName,fieldName,type,description,editable,"expected_values",hidden,multivalue,recommended,required,constraints
"Compute_Inventory","All_Inventory.Network",name,name,string,"A name field provided in some data sources.",true,"-",false,false,true,false,
"Compute_Inventory","All_Inventory.Network",Network,Network,objectCount,"no comment.",false,"-",false,false,false,false,
"Compute_Inventory","All_Inventory.Storage",array,array,string,"The array that the storage resource is a member of, if applicable.",true,"-",false,false,false,false,
"Compute_Inventory","All_Inventory.Storage",blocksize,blocksize,number,"The block size used by the storage resource, in kilobytes.",true,"-",false,false,false,false,
"Compute_Inventory","All_Inventory.Storage",cluster,cluster,string,"The index cluster that the resource is a member of, if applicable.",true,"-",false,false,false,false,
"Compute_Inventory","All_Inventory.Storage","fd_max","fd_max",number,"The maximum number of file descriptors available.",true,"-",false,false,false,false,
"Compute_Inventory","All_Inventory.Storage",latency,latency,number,"The latency reported by the resource, in milliseconds.",true,"-",false,false,false,false,
"Compute_Inventory","All_Inventory.Storage",mount,mount,string,"The path at which a storage resource is mounted.",true,"-",false,false,true,false,
"Compute_Inventory","All_Inventory.Storage",parent,parent,string,"A higher level object that this resource is owned by, if applicable.",true,"-",false,false,false,false,
"Compute_Inventory","All_Inventory.Storage","read_blocks","read_blocks",number,"The maximum possible number of blocks read per second during a polling period.",true,"-",false,false,false,false,
"Compute_Inventory","All_Inventory.Storage","read_latency","read_latency",number,"For a polling period, the average amount of time elapsed until a read request is filled by the host disks (in ms).",true,"-",false,false,false,false,
"Compute_Inventory","All_Inventory.Storage","read_ops","read_ops",number,"The total number of read operations in the polling period.",true,"-",false,false,false,false,
"Compute_Inventory","All_Inventory.Storage",storage,storage,number,"The amount of storage capacity allocated to the resource, in megabytes.",true,"-",false,false,true,false,
"Compute_Inventory","All_Inventory.Storage","write_blocks","write_blocks",number,"The maximum possible number of blocks written per second during a polling period.",true,"-",false,false,false,false,
"Compute_Inventory","All_Inventory.Storage","write_latency","write_latency",number,"For a polling period, the average amount of time elapsed until a write request is filled by the host disks (in ms).",true,"-",false,false,false,false,
"Compute_Inventory","All_Inventory.Storage","write_ops","write_ops",number,"The total number of write operations in the polling period.",true,"-",false,false,false,false,
"Compute_Inventory","All_Inventory.Storage",Storage,Storage,objectCount,"no comment.",false,"-",false,false,false,false,
"Compute_Inventory","All_Inventory.OS",OS,OS,objectCount,"no comment.",false,"-",false,false,false,false,
"Compute_Inventory","All_Inventory.User",shell,shell,string,"Indicates the shell program used by a locally defined account.",true,"-",false,false,false,false,
"Compute_Inventory","All_Inventory.User","user_bunit","user_bunit",string,"The business unit of the locally-defined user account. This field is automatically provided by asset and identity correlation features of applications like Splunk Enterprise Security. Do not define extractions for this field when writing add-ons.",true,"-",false,false,false,false,
"Compute_Inventory","All_Inventory.User","user_category","user_category",string,"The category of the system where the data originated, such as email_server or SOX-compliant. This field is automatically provided by asset and identity correlation features of applications like Splunk Enterprise Security. Do not define extractions for this field when writing add-ons.",true,"-",false,true,false,false,
"Compute_Inventory","All_Inventory.User","user_id","user_id",number,"The user identification for a locally defined account.",true,"-",false,false,false,false,
"Compute_Inventory","All_Inventory.User","user_priority","user_priority",string,"The priority of a locally-defined account.",true,"-",false,false,false,false,
"Compute_Inventory","All_Inventory.User",User,User,objectCount,"no comment.",false,"-",false,false,false,false,
"Compute_Inventory","All_Inventory.User.Cleartext_Passwords","Cleartext Passwords","Cleartext_Passwords",objectCount,"no comment.",false,"-",false,false,false,false,
"Compute_Inventory","All_Inventory.User.Default_Accounts","Default Accounts","Default_Accounts",objectCount,"no comment.",false,"-",false,false,false,false,
"Compute_Inventory","All_Inventory.Virtual_OS",hypervisor,hypervisor,string,"The hypervisor parent of a virtual guest OS.",true,"-",false,false,true,false,
"Compute_Inventory","All_Inventory.Virtual_OS","Virtual OS","Virtual_OS",objectCount,"no comment.",false,"-",false,false,false,false,
"Compute_Inventory","All_Inventory.Virtual_OS.Snapshot",size,size,number,"The snapshot file size, in megabytes.",true,"-",false,false,true,false,
"Compute_Inventory","All_Inventory.Virtual_OS.Snapshot",snapshot,snapshot,string,"The name of a snapshot file.",true,"-",false,false,true,false,
"Compute_Inventory","All_Inventory.Virtual_OS.Snapshot",time,time,timestamp,"The time at which the snapshot was taken.",true,"-",false,false,false,false,
"Compute_Inventory","All_Inventory.Virtual_OS.Snapshot",Snapshot,Snapshot,objectCount,"no comment.",false,"-",false,false,false,false,
"Compute_Inventory","All_Inventory.Virtual_OS.Tools",Tools,Tools,objectCount,"no comment.",false,"-",false,false,false,false,
DLP,"DLP_Incidents",action,action,string,"The action taken by the DLP device.",true,"-",false,false,true,false,"| search (index=* OR index=_*) ((`cim_DLP_indexes`) tag=dlp tag=incident)"
DLP,"DLP_Incidents",category,category,string,"The category of the DLP event.",true,"-",false,false,true,false,"| search (index=* OR index=_*) ((`cim_DLP_indexes`) tag=dlp tag=incident)"
DLP,"DLP_Incidents",dvc,dvc,string,"The device that reported the DLP event.",true,"-",false,false,true,false,"| search (index=* OR index=_*) ((`cim_DLP_indexes`) tag=dlp tag=incident)"
DLP,"DLP_Incidents","dlp_type","dlp_type",string,"The type of DLP system that generated the event.",true,"-",false,false,true,false,"| search (index=* OR index=_*) ((`cim_DLP_indexes`) tag=dlp tag=incident)"
DLP,"DLP_Incidents",object,object,string,"The name of the affected object.",true,"-",false,false,true,false,"| search (index=* OR index=_*) ((`cim_DLP_indexes`) tag=dlp tag=incident)"
DLP,"DLP_Incidents","object_path","object_path",string,"The path of the affected object.",true,"-",false,false,true,false,"| search (index=* OR index=_*) ((`cim_DLP_indexes`) tag=dlp tag=incident)"
DLP,"DLP_Incidents","object_category","object_category",string,"The category of the affected object.",true,"-",false,false,true,false,"| search (index=* OR index=_*) ((`cim_DLP_indexes`) tag=dlp tag=incident)"
DLP,"DLP_Incidents",signature,signature,string,"The name of the DLP event.",true,"-",false,false,true,false,"| search (index=* OR index=_*) ((`cim_DLP_indexes`) tag=dlp tag=incident)"
DLP,"DLP_Incidents",severity,severity,string,"The severity of the DLP event.",true,"-",false,false,true,false,"| search (index=* OR index=_*) ((`cim_DLP_indexes`) tag=dlp tag=incident)"
DLP,"DLP_Incidents",src,src,string,"The source of the DLP event.",true,"-",false,false,true,false,"| search (index=* OR index=_*) ((`cim_DLP_indexes`) tag=dlp tag=incident)"
DLP,"DLP_Incidents","src_user","src_user",string,"The source user of the DLP event.",true,"-",false,false,true,false,"| search (index=* OR index=_*) ((`cim_DLP_indexes`) tag=dlp tag=incident)"
DLP,"DLP_Incidents",dest,dest,string,"The target of the DLP event.",true,"-",false,false,true,false,"| search (index=* OR index=_*) ((`cim_DLP_indexes`) tag=dlp tag=incident)"
DLP,"DLP_Incidents",user,user,string,"The target user of the DLP event.",true,"-",false,false,true,false,"| search (index=* OR index=_*) ((`cim_DLP_indexes`) tag=dlp tag=incident)"
DLP,"DLP_Incidents","vendor_product","vendor_product",string,"The vendor and product name of the DLP system.",true,"-",false,false,true,false,"| search (index=* OR index=_*) ((`cim_DLP_indexes`) tag=dlp tag=incident)"
DLP,"DLP_Incidents",app,app,string,"The application involved in the event.",true,"-",false,false,false,false,
DLP,"DLP_Incidents","dest_bunit","dest_bunit",string,"The business unit of the DLP target. This field is automatically provided by asset and identity correlation features of applications like Splunk Enterprise Security. Do not define extractions for this field when writing add-ons.",true,"-",false,false,false,false,
DLP,"DLP_Incidents","dest_category","dest_category",string,"The category of the DLP target. This field is automatically provided by asset and identity correlation features of applications like Splunk Enterprise Security. Do not define extractions for this field when writing add-ons.",true,"-",false,true,false,false,
DLP,"DLP_Incidents","dest_priority","dest_priority",string,"The priority of the DLP target. This field is automatically provided by asset and identity correlation features of applications like Splunk Enterprise Security. Do not define extractions for this field when writing add-ons.",true,"-",false,false,false,false,
DLP,"DLP_Incidents","dest_zone","dest_zone",string,"The zone of the DLP target.",true,"-",false,false,false,false,
DLP,"DLP_Incidents","dvc_bunit","dvc_bunit",string,"The business unit of the DLP device. This field is automatically provided by asset and identity correlation features of applications like Splunk Enterprise Security. Do not define extractions for this field when writing add-ons.",true,"-",false,false,false,false,
DLP,"DLP_Incidents","dvc_category","dvc_category",string,"The category of the DLP device. This field is automatically provided by asset and identity correlation features of applications like Splunk Enterprise Security. Do not define extractions for this field when writing add-ons.",true,"-",false,true,false,false,
DLP,"DLP_Incidents","dvc_priority","dvc_priority",string,"The priority of the DLP device. This field is automatically provided by asset and identity correlation features of applications like Splunk Enterprise Security. Do not define extractions for this field when writing add-ons.",true,"-",false,false,false,false,
DLP,"DLP_Incidents","dvc_zone","dvc_zone",string,"The zone of the DLP device.",true,"-",false,false,false,false,
DLP,"DLP_Incidents","severity_id","severity_id",string,"The numeric or vendor specific severity indicator corresponding to the event severity.",true,"-",false,false,false,false,
DLP,"DLP_Incidents","signature_id","signature_id",string,"The unique identifier or event code of the event signature.",true,"-",false,false,false,false,
DLP,"DLP_Incidents","src_bunit","src_bunit",string,"The business unit of the DLP source. This field is automatically provided by asset and identity correlation features of applications like Splunk Enterprise Security. Do not define extractions for this field when writing add-ons.",true,"-",false,false,false,false,
DLP,"DLP_Incidents","src_category","src_category",string,"The category of the DLP source. This field is automatically provided by asset and identity correlation features of applications like Splunk Enterprise Security. Do not define extractions for this field when writing add-ons.",true,"-",false,true,false,false,
DLP,"DLP_Incidents","src_priority","src_priority",string,"The priority of the DLP source. This field is automatically provided by asset and identity correlation features of applications like Splunk Enterprise Security. Do not define extractions for this field when writing add-ons.",true,"-",false,false,false,false,
DLP,"DLP_Incidents","src_zone","src_zone",string,"The zone of the DLP source.",true,"-",false,false,false,false,
DLP,"DLP_Incidents","src_user_bunit","src_user_bunit",string,"The business unit of the DLP source user. This field is automatically provided by asset and identity correlation features of applications like Splunk Enterprise Security. Do not define extractions for this field when writing add-ons.",true,"-",false,false,false,false,
